XCoord,YCoord,START_NODE,END_NODE,EDGE,LENGTH
686123.7235,3159930.261,17446,18446,9223,304.7975592
686124.2654,3159571.873,16167,15883,8084,146.0467167
686124.2654,3159571.873,16167,16995,8498,245.2716927
686124.2654,3159571.873,16167,17271,8637,657.8124557
686125.5611,3160233.652,18446,17446,9223,304.7975592
686125.8934,3158325.986,10620,10485,5310,119.730455
686125.8934,3158325.986,10620,10576,5311,18.18757719
686125.8934,3158325.986,10620,10787,5395,57.77936365
686127.3163,3158383.748,10787,10779,5394,55.70588433
686127.3163,3158383.748,10787,10620,5395,57.77936365
686127.3163,3158383.748,10787,10784,5396,66.37833127
686127.3163,3158383.748,10787,15883,7942,1131.392953
686135.9836,3158266.257,10336,9757,5168,172.4321578
686135.9836,3158266.257,10336,10155,5169,110.4844346
686135.9836,3158266.257,10336,10576,5288,52.42305379
686137.9155,3158076.044,9641,9355,4821,159.0149419
686137.9155,3158076.044,9641,9457,4822,133.9467938
686137.9155,3158076.044,9641,9757,4879,69.26313488
686142.372,3158318.289,10576,10336,5288,52.42305379
686142.372,3158318.289,10576,10491,5289,55.59372964
686142.372,3158318.289,10576,10620,5311,18.18757719
686170.4074,3163163.784,29274,28428,14637,327.5129728
686170.4074,3163163.784,29274,29088,14638,112.9739151
686170.4074,3163163.784,29274,30016,15009,355.2235641
686173.1015,3168014.897,50074,43620,25037,1317.799463
686173.1015,3168014.897,50074,49803,25042,1085.756802
686173.1015,3168014.897,50074,50516,25259,538.4093579
686173.1015,3168014.897,50074,52646,26324,745.4580821
686192.7349,3158294.747,10491,10369,5246,59.23111668
686192.7349,3158294.747,10491,10576,5289,55.59372964
686192.7349,3158294.747,10491,10784,5392,88.00921931
686193.6871,3158382.751,10784,10491,5392,88.00921931
686193.6871,3158382.751,10784,10738,5393,90.52631281
686193.6871,3158382.751,10784,10787,5396,66.37833127
686233.2252,3158214.251,10155,10131,5078,10.18064769
686233.2252,3158214.251,10155,10277,5139,35.59484285
686233.2252,3158214.251,10155,10336,5169,110.4844346
686240.33,3158206.959,10131,9603,5066,149.0738445
686240.33,3158206.959,10131,9905,5067,81.91644341
686240.33,3158206.959,10131,10155,5078,10.18064769
686241.1337,3158248.195,10277,10155,5139,35.59484285
686241.1337,3158248.195,10277,10266,5140,94.71114903
686241.1337,3158248.195,10277,10369,5185,26.70080419
686245.9235,3158061.808,9603,9561,4802,8.386791783
686245.9235,3158061.808,9603,10131,5066,149.0738445
686248.1934,3158273.946,10369,10277,5185,26.70080419
686248.1934,3158273.946,10369,10384,5192,22.7459591
686248.1934,3158273.946,10369,10491,5246,59.23111668
686250.2758,3158054.639,9561,9457,4781,25.27152001
686250.2758,3158054.639,9561,9603,4802,8.386791783
686250.2758,3158054.639,9561,9905,4953,97.00678451
686263.4026,3158033.044,9457,9355,4729,14.52619006
686263.4026,3158033.044,9457,9561,4781,25.27152001
686263.4026,3158033.044,9457,9641,4822,133.9467938
686265.8271,3163103.949,29088,28972,14544,88.64215136
686265.8271,3163103.949,29088,29274,14638,112.9739151
686265.8271,3163103.949,29088,29293,14647,74.34617535
686269.3155,3158366.483,10738,10384,5369,90.18346635
686269.3155,3158366.483,10738,10784,5393,90.52631281
686269.3155,3158366.483,10738,12414,6229,793.6734842
686270.816,3158276.312,10384,10369,5192,22.7459591
686270.816,3158276.312,10384,10266,5193,98.18801932
686270.816,3158276.312,10384,10738,5369,90.18346635
686270.9412,3158020.627,9355,9043,4678,93.51429177
686270.9412,3158020.627,9355,9457,4729,14.52619006
686270.9412,3158020.627,9355,9641,4821,159.0149419
686272.0525,3158149.136,9905,9561,4953,97.00678451
686272.0525,3158149.136,9905,9798,4954,70.29235601
686272.0525,3158149.136,9905,10131,5067,81.91644341
686308.655,3163164.72,29293,29088,14647,74.34617535
686308.655,3163164.72,29293,29068,14648,146.4715873
686308.655,3163164.72,29293,29712,14863,567.5206302
686315.1262,3156603.94,5891,5892,2946,1025.65169
686319.5091,3157940.714,9043,8032,4522,457.7558548
686319.5091,3157940.714,9043,9233,4618,329.1213389
686319.5091,3157940.714,9043,9355,4678,93.51429177
686319.5091,3157940.714,9043,9798,4899,199.5057909
686331.4022,3159879.29,17255,17245,8628,208.8794226
686331.4022,3159879.29,17255,17258,8629,174.1815784
686331.4022,3159879.29,17255,17271,8636,218.2256867
686334.919,3158118.655,9798,9043,4899,199.5057909
686334.919,3158118.655,9798,9816,4908,538.3752458
686334.919,3158118.655,9798,9905,4954,70.29235601
686334.919,3158118.655,9798,10266,5133,124.5522299
686335.2897,3158243.206,10266,9798,5133,124.5522299
686335.2897,3158243.206,10266,10277,5140,94.71114903
686335.2897,3158243.206,10266,10384,5193,98.18801932
686341.7864,3163058.259,28972,28954,14486,11.66056643
686341.7864,3163058.259,28972,29088,14544,88.64215136
686353.1853,3163055.802,28954,28224,14477,364.6418466
686353.1853,3163055.802,28954,28932,14478,62.06831802
686353.1853,3163055.802,28954,28972,14486,11.66056643
686362.9536,3159736.601,17258,17255,8629,174.1815784
686396.1725,3162428.137,26810,26760,13405,753.6180336
686396.1725,3162428.137,26810,24912,13406,667.4819957
686396.1725,3162428.137,26810,26844,13422,313.9128142
686396.1725,3162428.137,26810,28224,14112,433.6966825
686406.5081,3161786.466,24051,23218,12026,246.589121
686406.5081,3161786.466,24051,23862,12027,119.3763617
686406.5081,3161786.466,24051,24297,12149,58.46082953
686407.075,3161844.924,24297,24051,12149,58.46082953
686407.075,3161844.924,24297,24088,12150,134.7894425
686407.075,3161844.924,24297,24813,12407,91.7213025
686407.964,3161936.641,24813,24297,12407,91.7213025
686407.964,3161936.641,24813,24518,12408,157.7200044
686407.964,3161936.641,24813,24667,12411,495.1653571
686407.964,3161936.641,24813,24912,12456,18.56163298
686412.2917,3163047.897,28932,28538,14466,224.0464126
686412.2917,3163047.897,28932,28954,14478,62.06831802
686412.2917,3163047.897,28932,29068,14534,58.48131226
686412.9439,3161954.522,24912,24813,12456,18.56163298
686412.9439,3161954.522,24912,25432,12740,282.9267136
686412.9439,3161954.522,24912,26810,13406,667.4819957
686420.3355,3157257.303,6856,5546,3428,985.4644849
686420.3355,3157257.303,6856,7151,75439,75.22284266
686439.8058,3163099.502,29068,28932,14534,58.48131226
686439.8058,3163099.502,29068,29137,14611,155.6945598
686439.8058,3163099.502,29068,29293,14648,146.4715873
686443.5701,3161098.128,21210,21182,10605,514.5835151
686443.5701,3161098.128,21210,20027,10606,594.598809
686443.5701,3161098.128,21210,21272,10636,1221.830191
686443.5701,3161098.128,21210,23218,11609,496.8061077
686455.3314,3157323.89,7151,7152,3576,27.86991891
686455.3314,3157323.89,7151,6856,75439,75.22284266
686457.4694,3169354.712,54695,54201,27348,230.1458113
686469.2003,3157348.064,7152,7151,3576,27.86991891
686469.2003,3157348.064,7152,7357,75440,55.22115888
686476.7872,3161584.238,23218,21210,11609,496.8061077
686476.7872,3161584.238,23218,22923,11610,141.3583423
686476.7872,3161584.238,23218,23862,11931,158.6367474
686476.7872,3161584.238,23218,24051,12026,246.589121
686495.3969,3157396.675,7357,7358,3679,13.51238038
686495.3969,3157396.675,7357,7152,75440,55.22115888
686497.3711,3162849.862,28224,26810,14112,433.6966825
686497.3711,3162849.862,28224,27766,14113,227.2519209
686497.3711,3162849.862,28224,28954,14477,364.6418466
686502.5665,3157408.129,7358,7357,3679,13.51238038
686502.5665,3157408.129,7358,6136,3680,894.0197381
686502.5665,3157408.129,7358,8032,4016,227.7595313
686502.5665,3157408.129,7358,8160,4080,624.8590982
686515.454,3161737.665,23862,23218,11931,158.6367474
686515.454,3161737.665,23862,24051,12027,119.3763617
686515.454,3161737.665,23862,24088,12044,54.83185569
686530.3587,3161790.433,24088,23862,12044,54.83185569
686530.3587,3161790.433,24088,24297,12150,134.7894425
686530.3587,3161790.433,24088,24518,12259,99.56109372
686532.9732,3168667.051,52646,50662,26323,984.6124369
686532.9732,3168667.051,52646,50074,26324,745.4580821
686532.9732,3168667.051,52646,52710,26355,14.74522153
686532.9732,3168667.051,52646,53668,26834,716.5977345
686534.1578,3160510.478,20027,20025,10014,635.2265986
686534.1578,3160510.478,20027,21210,10606,594.598809
686534.1578,3160510.478,20027,19424,75492,15.51751194
686536.4377,3160495.129,19424,17275,9712,621.1641304
686536.4377,3160495.129,19424,20027,75492,15.51751194
686539.4215,3168680.311,52710,52646,26355,14.74522153
686539.4215,3168680.311,52710,54173,75775,42.46746885
686549.6241,3159880.577,17271,17255,8636,218.2256867
686549.6241,3159880.577,17271,16167,8637,657.8124557
686549.6241,3159880.577,17271,17275,8638,79.46520782
686551.8683,3168720.914,54173,54174,27087,576.8325157
686551.8683,3168720.914,54173,52710,75775,42.46746885
686557.4163,3161886.247,24518,24088,12259,99.56109372
686557.4163,3161886.247,24518,24443,12260,142.821162
686557.4163,3161886.247,24518,24813,12408,157.7200044
686557.4163,3161886.247,24518,25204,12602,157.6094802
686574.9645,3163116.275,29137,28538,14569,241.145741
686574.9645,3163116.275,29137,29068,14611,155.6945598
686574.9645,3163116.275,29137,29712,14856,237.7857823
686580.3295,3162915.297,28538,28132,14269,121.7850934
686580.3295,3162915.297,28538,28932,14466,224.0464126
686580.3295,3162915.297,28538,29137,14569,241.145741
686587.342,3164461.061,33108,33107,16554,283.4622637
686598.9307,3162038.29,25204,24518,12602,157.6094802
686598.9307,3162038.29,25204,25181,12603,53.14646851
686598.9307,3162038.29,25204,25432,12716,61.15930527
686599.8158,3161514.623,22923,22682,11462,445.7494751
686599.8158,3161514.623,22923,23218,11610,141.3583423
686599.8158,3161514.623,22923,24443,12222,380.0366636
686613.6139,3157606.978,8032,7358,4016,227.7595313
686613.6139,3157606.978,8032,9043,4522,457.7558548
686613.6139,3157606.978,8032,9294,4647,454.2638148
686615.7346,3162097.096,25432,25204,12716,61.15930527
686615.7346,3162097.096,25432,24912,12740,282.9267136
686615.7346,3162097.096,25432,25764,12882,89.95403545
686629.088,3159881.044,17275,17271,8638,79.46520782
686629.088,3159881.044,17275,17124,8639,36.34110838
686629.088,3159881.044,17275,19424,9712,621.1641304
686634.202,3159845.067,17124,12414,8562,1134.523417
686634.202,3159845.067,17124,17105,8563,102.9906252
686634.202,3159845.067,17124,17275,8639,36.34110838
686640.4634,3162183.584,25764,25432,12882,89.95403545
686640.4634,3162183.584,25764,25644,12883,146.9542268
686640.4634,3162183.584,25764,26594,13297,177.7240766
686642.1009,3161939.582,25182,25181,12591,89.16804075
686648.4547,3169226.412,54201,54174,27101,195.4561492
686648.4547,3169226.412,54201,54528,27264,101.2713174
686648.4547,3169226.412,54201,54695,27348,230.1458113
686649.3683,3162597.382,27765,27766,13883,111.9607829
686649.7169,3162709.342,27766,27765,13883,111.9607829
686649.7169,3162709.342,27766,27742,13884,133.1127654
686649.7169,3162709.342,27766,28132,14066,127.7790856
686649.7169,3162709.342,27766,28224,14113,227.2519209
686651.1283,3162028.292,25181,25182,12591,89.16804075
686651.1283,3162028.292,25181,25148,12592,89.07038468
686651.1283,3162028.292,25181,25204,12603,53.14646851
686654.3541,3163008.934,28916,28486,14458,316.2684692
686657.6021,3169354.019,54688,54528,27344,66.04297909
686662.4434,3162830.478,28132,27766,14066,127.7790856
686662.4434,3162830.478,28132,28002,14067,150.0004448
686662.4434,3162830.478,28132,28538,14269,121.7850934
686687.4597,3162354.981,26594,25764,13297,177.7240766
686687.4597,3162354.981,26594,26568,13298,172.7827056
686687.4597,3162354.981,26594,26844,13423,84.10170848
686687.6506,3164278.268,32447,32448,16224,177.1690067
686697.7782,3161871.534,24443,22923,12222,380.0366636
686697.7782,3161871.534,24443,24219,12256,179.0693041
686697.7782,3161871.534,24443,24518,12260,142.821162
686697.7782,3161871.534,24443,24644,12322,38.20651278
686706.3106,3169309.53,54528,54201,27264,101.2713174
686706.3106,3169309.53,54528,54529,27265,86.87209575
686706.3106,3169309.53,54528,54680,27340,50.62040274
686706.3106,3169309.53,54528,54688,27344,66.04297909
686709.1494,3161907.719,24644,24443,12322,38.20651278
686709.1494,3161907.719,24644,24659,12330,61.50090796
686709.1494,3161907.719,24644,25148,12574,114.9728322
686709.9866,3162436.009,26844,26810,13422,313.9128142
686709.9866,3162436.009,26844,26594,13423,84.10170848
686709.9866,3162436.009,26844,26866,13433,419.4571495
686709.9866,3162436.009,26844,27742,13871,276.0926562
686716.9867,3163306.989,29712,29137,14856,237.7857823
686716.9867,3163306.989,29712,28980,14857,396.8099246
686716.9867,3163306.989,29712,29293,14863,567.5206302
686734.6207,3169351.321,54680,54528,27340,50.62040274
686735.892,3160010.228,17709,17473,8855,75.19089743
686735.892,3160010.228,17709,17670,8856,104.9056315
686735.892,3160010.228,17709,17836,8921,242.1800852
686736.4634,3159935.04,17473,17105,8737,92.44802185
686736.4634,3159935.04,17473,17452,8738,78.33733675
686736.4634,3159935.04,17473,17709,8855,75.19089743
686737.1629,3159842.594,17105,16803,8553,281.4238332
686737.1629,3159842.594,17105,17124,8563,102.9906252
686737.1629,3159842.594,17105,17128,8564,81.58204915
686737.1629,3159842.594,17105,17473,8737,92.44802185
686739.5008,3162017.164,25148,24644,12574,114.9728322
686739.5008,3162017.164,25148,25181,12592,89.07038468
686739.5008,3162017.164,25148,25612,12806,143.6839453
686769.6691,3161901.168,24659,24644,12330,61.50090796
686769.6691,3161901.168,24659,25010,12505,117.7715893
686782.6465,3162702.361,27742,26844,13871,276.0926562
686782.6465,3162702.361,27742,27766,13884,133.1127654
686782.6465,3162702.361,27742,28002,14001,85.99789401
686784.5511,3162154.7,25644,25612,12822,7.470952318
686784.5511,3162154.7,25644,25764,12883,146.9542268
686784.5511,3162154.7,25644,26568,13284,214.9377099
686790.7433,3162150.52,25612,25148,12806,143.6839453
686790.7433,3162150.52,25612,25376,12807,110.1386918
686790.7433,3162150.52,25612,25644,12822,7.470952318
686792.8269,3169307.308,54529,54528,27265,86.87209575
686798.5299,3158722.511,12414,9816,6207,604.6411505
686798.5299,3158722.511,12414,10738,6229,793.6734842
686798.5299,3158722.511,12414,17124,8562,1134.523417
686804.4604,3162785.544,28002,27742,14001,85.99789401
686804.4604,3162785.544,28002,28132,14067,150.0004448
686804.4604,3162785.544,28002,28486,14243,124.7609725
686814.6895,3159930.866,17452,17128,8726,85.62731642
686814.6895,3159930.866,17452,17473,8738,78.33733675
686814.6895,3159930.866,17452,17670,8835,67.79064664
686818.6598,3159846.32,17128,17105,8564,81.58204915
686818.6598,3159846.32,17128,17051,8565,68.80927257
686818.6598,3159846.32,17128,17452,8726,85.62731642
686833.5766,3158004.435,9294,8032,4647,454.2638148
686833.5766,3158004.435,9294,8225,4648,1030.514582
686833.5766,3158004.435,9294,9816,4909,126.3309763
686833.746,3161964.851,25010,24659,12505,117.7715893
686833.746,3161964.851,25010,25048,12524,112.4582469
686833.746,3161964.851,25010,25376,12688,134.03014
686838.2878,3162905.632,28486,28002,14243,124.7609725
686838.2878,3162905.632,28486,28750,14375,78.72046149
686838.2878,3162905.632,28486,28916,14458,316.2684692
686839.4579,3159993.667,17670,17452,8835,67.79064664
686839.4579,3159993.667,17670,17600,8841,116.7591781
686839.4579,3159993.667,17670,17709,8856,104.9056315
686842.2948,3169218.193,54174,54173,27087,576.8325157
686842.2948,3169218.193,54174,54176,27088,67.96159884
686842.2948,3169218.193,54174,54201,27101,195.4561492
686855.9861,3161822.669,24219,22681,12110,400.104846
686855.9861,3161822.669,24219,24034,12117,276.4862662
686855.9861,3161822.669,24219,24443,12256,179.0693041
686859.6321,3162981.404,28750,28486,14375,78.72046149
686859.6321,3162981.404,28750,26866,14411,778.4901362
686859.6321,3162981.404,28750,28980,14490,84.29704686
686860.1423,3162349.1,26568,25644,13284,214.9377099
686860.1423,3162349.1,26568,26594,13298,172.7827056
686860.1423,3162349.1,26568,26866,13434,365.0069642
686862.8645,3164365.141,32691,32692,16346,39.58288309
686864.8184,3164278.923,32448,32447,16224,177.1690067
686864.8184,3164278.923,32448,32449,16225,58.10448167
686864.8184,3164278.923,32448,32452,16226,37.52730316
686864.9047,3164220.818,32449,32448,16225,58.10448167
686869.6752,3164401.198,32863,32860,16432,32.81424713
686869.6752,3164401.198,32863,33107,16555,62.27939548
686870.7941,3164463.467,33107,33108,16554,283.4622637
686870.7941,3164463.467,33107,32863,16555,62.27939548
686870.7941,3164463.467,33107,33104,16556,32.28198991
686873.2731,3158123.428,9816,9798,4908,538.3752458
686873.2731,3158123.428,9816,9294,4909,126.3309763
686873.2731,3158123.428,9816,12414,6207,604.6411505
686881.9251,3163062.699,28980,28750,14490,84.29704686
686881.9251,3163062.699,28980,29712,14857,396.8099246
686881.9251,3163062.699,28980,30982,15492,701.9152134
686882.5011,3162089.699,25376,25010,12688,134.03014
686882.5011,3162089.699,25376,25260,12689,68.94956247
686882.5011,3162089.699,25376,25612,12807,110.1386918
686885.501,3159831.9,17051,16969,8526,87.90626416
686885.501,3159831.9,17051,17128,8565,68.80927257
686885.501,3159831.9,17051,17508,8754,139.0930279
686892.3802,3161452.679,22681,22682,11341,89.76517223
686892.3802,3161452.679,22681,23752,11876,307.4576185
686892.3802,3161452.679,22681,24219,12110,400.104846
686902.3454,3164279.067,32452,32448,16226,37.52730316
686902.3454,3164279.067,32452,32453,16227,57.39099413
686902.3454,3164279.067,32452,32456,16228,30.42500803
686902.3454,3164279.067,32452,32692,16347,86.11845306
686902.4473,3164365.186,32692,32691,16346,39.58288309
686902.4473,3164365.186,32692,32452,16347,86.11845306
686902.4473,3164365.186,32692,32696,16348,84.94856172
686902.4473,3164365.186,32692,32860,16430,35.95935351
686902.4894,3164401.145,32860,32692,16430,35.95935351
686902.4894,3164401.145,32860,32857,16431,34.11546293
