OBJECTID,FID_Select,osm_id,name,ref,type,oneway,bridge,tunnel,maxspeed,Class,ORIG_FID,geometry,Indegree,Outdegree,Degree_unweighted,Farness_unweighted,Farness_weighted,Indegree_norm,Outdegree_norm,Degree_unweighted_norm,Farness_unweighted_norm,Farness_weighted_norm
54851,15,23133709,Outer Circle,,secondary,1,0,0,0,0,27426,POINT (717301.4816020392 3169399.8275656365),4.0,4.0,3.0,3526160.0,16131.0,0.016260162601626018,0.016260162601626018,0.3333333333333333,0.5260075511327444,0.0029416704552230927
54854,7420,80499765,,,footway,0,0,0,0,0,27427,POINT (717045.5385393901 3169400.324687572),0.0,0.0,3.0,3537122.0,16131.0,0.0,0.0,0.3333333333333333,0.5276427845808912,0.0029416704552230927
54857,10039,168347620,,,tertiary,1,0,0,0,0,27429,POINT (723485.8030260149 3169402.3795644455),33.0,28.0,3.0,3554531.0,16131.0,0.13414634146341464,0.11382113821138211,0.3333333333333333,0.5302397357849404,0.0029416704552230927
54858,10039,168347620,,,tertiary,1,0,0,0,0,27429,POINT (723493.9021059088 3168888.9774157163),9.0,15.0,2.0,3583836.0,226425.0,0.036585365853658534,0.06097560975609756,0.2222222222222222,0.5346112479358198,0.04129116191332768
54860,22939,235249169,,,residential,0,0,0,0,0,27430,POINT (712864.3255387386 3169402.968492966),0.0,0.0,3.0,3647308.0,16131.0,0.0,0.0,0.3333333333333333,0.5440795509298694,0.0029416704552230927
54861,1652,76702768,,,residential,0,0,0,0,0,27431,POINT (726846.4956312319 3169403.1784874853),0.0,0.0,1.0,4524061.0,16131.0,0.0,0.0,0.1111111111111111,0.6748673479890746,0.0029416704552230927
54863,13,23133486,,,tertiary,1,0,0,0,0,27432,POINT (717088.6793947844 3169403.7760683335),17.0,17.0,3.0,3532778.0,16131.0,0.06910569105691057,0.06910569105691057,0.3333333333333333,0.526994777456393,0.0029416704552230927
54866,23568,263456933,Outer Ring Road,,primary,1,0,0,0,0,27433,POINT (703385.5349380085 3169404.641500149),18.0,18.0,3.0,3454667.0,16131.0,0.07317073170731707,0.07317073170731707,0.3333333333333333,0.5153427322211995,0.0029416704552230927
54867,9624,165072617,,,residential,0,0,0,0,0,27434,POINT (701421.6577786589 3169404.924120009),0.0,0.0,3.0,3371301.0,16131.0,0.0,0.0,0.3333333333333333,0.5029067833397727,0.0029416704552230927
54871,1160,44277696,,,secondary,0,0,0,0,0,27436,POINT (714061.8002219899 3169405.7144348472),36.0,36.0,3.0,3216409.0,121263.0,0.14634146341463414,0.14634146341463414,0.3333333333333333,0.4798010928407445,0.022113680764473242
54873,23751,265927789,,,residential,0,0,0,0,0,27437,POINT (712958.2117634863 3169405.8326494433),0.0,0.0,3.0,3609575.0,16131.0,0.0,0.0,0.3333333333333333,0.5384508094868005,0.0029416704552230927
54876,13,23133486,,,tertiary,1,0,0,0,0,27438,POINT (716906.3395092981 3169407.606611252),11.0,11.0,3.0,3506109.0,751901.0,0.044715447154471545,0.044715447154471545,0.3333333333333333,0.5230164850983721,0.13711765897667216
54878,3025,77645937,Shivaji Road,,secondary,1,0,0,0,0,27439,POINT (704604.813651003 3169408.140975002),38.0,38.0,3.0,3328905.0,16131.0,0.15447154471544716,0.15447154471544716,0.3333333333333333,0.4965824486136616,0.0029416704552230927
54880,188,24582917,,,residential,0,0,0,0,0,27440,POINT (717345.7519066157 3169409.3432808146),0.0,0.0,2.0,3578709.0,16131.0,0.0,0.0,0.2222222222222222,0.5338464384221683,0.0029416704552230927
54884,1833,76733282,,,residential,1,0,0,0,0,27442,POINT (724672.8835345982 3169409.4492141157),0.0,0.0,3.0,4243210.0,16131.0,0.0,0.0,0.3333333333333333,0.6329719868190816,0.0029416704552230927
54885,9367,164675823,,,footway,0,0,0,0,0,27443,POINT (717097.1708717104 3169411.084921345),0.0,0.0,2.0,3585347.0,16131.0,0.0,0.0,0.2222222222222222,0.5348366482040328,0.0029416704552230927
54887,9368,164675824,,,steps,0,0,0,0,0,27444,POINT (717109.7580709904 3169396.9613082),0.0,0.0,2.0,3637903.0,16131.0,0.0,0.0,0.2222222222222222,0.5426765797038321,0.0029416704552230927
54890,1160,44277696,,,secondary,0,0,0,0,0,27445,POINT (714008.6664215438 3169411.16009992),23.0,23.0,3.0,3297182.0,68693.0,0.09349593495934959,0.09349593495934959,0.3333333333333333,0.49185023636447717,0.012526946164567596
54892,502,31056642,,,secondary,0,0,0,0,0,27446,POINT (715580.5858890088 3169411.6032786183),2.0,2.0,3.0,3407725.0,16131.0,0.008130081300813009,0.008130081300813009,0.3333333333333333,0.5083402574426095,0.0029416704552230927
54893,1861,76734522,,,residential,0,0,0,0,0,27447,POINT (724522.4317144696 3169412.1115436144),0.0,0.0,3.0,4190909.0,16131.0,0.0,0.0,0.3333333333333333,0.6251700944115353,0.0029416704552230927
54894,1861,76734522,,,residential,0,0,0,0,0,27447,POINT (724529.2922297278 3169406.3448574506),0.0,0.0,1.0,4243483.0,16131.0,0.0,0.0,0.1111111111111111,0.6330127110237289,0.0029416704552230927
54895,1866,76734532,,,residential,0,0,0,0,0,27448,POINT (724360.3592580454 3169412.213162331),0.0,0.0,3.0,4165550.0,16131.0,0.0,0.0,0.3333333333333333,0.6213872185666571,0.0029416704552230927
54900,242,24584373,Bangla Sahib Road,,unclassified,0,0,0,0,0,27450,POINT (715922.8596452484 3169413.567561239),8.0,8.0,3.0,3478495.0,16131.0,0.032520325203252036,0.032520325203252036,0.3333333333333333,0.5188972243396488,0.0029416704552230927
54901,1864,76734529,,,residential,0,0,0,0,0,27451,POINT (724472.9531972231 3169416.7155466545),0.0,0.0,4.0,4246955.0,16131.0,0.0,0.0,0.4444444444444444,0.633530639370013,0.0029416704552230927
54904,1858,76734518,,,residential,0,0,0,0,0,27452,POINT (724514.6859452343 3169387.0823731683),0.0,0.0,1.0,4299529.0,16131.0,0.0,0.0,0.1111111111111111,0.6413732559822066,0.0029416704552230927
54905,23152,243348153,,,tertiary,0,0,0,0,0,27453,POINT (708032.2687664526 3169418.3011303823),8.0,10.0,3.0,3308550.0,16131.0,0.032520325203252036,0.04065040650406504,0.3333333333333333,0.4935460340144071,0.0029416704552230927
54909,10207,168925488,,,residential,0,0,0,0,0,27455,POINT (703265.8424219117 3169348.4258337207),0.0,0.0,1.0,3558694.0,16131.0,0.0,0.0,0.1111111111111111,0.5308607426125845,0.0029416704552230927
54910,10207,168925488,,,residential,0,0,0,0,0,27455,POINT (703275.4885903401 3169419.654139938),0.0,0.0,3.0,3506120.0,16131.0,0.0,0.0,0.3333333333333333,0.5230181260003909,0.0029416704552230927
54914,9375,164683605,,,footway,0,0,0,0,0,27457,POINT (716897.0595323816 3169420.106619958),0.0,0.0,2.0,3558675.0,751901.0,0.0,0.0,0.2222222222222222,0.5308579083272794,0.13711765897667216
54916,1160,44277696,,,secondary,0,0,0,0,0,27458,POINT (714019.1332577821 3169420.1879281215),20.0,20.0,3.0,3279559.0,68693.0,0.08130081300813008,0.08130081300813008,0.3333333333333333,0.48922136215751766,0.012526946164567596
54917,9624,165072617,,,residential,0,0,0,0,0,27459,POINT (701458.1432750728 3169421.0733368862),0.0,0.0,3.0,3318782.0,16131.0,0.0,0.0,0.3333333333333333,0.4950723712376727,0.0029416704552230927
54921,1160,44277696,,,secondary,0,0,0,0,0,27461,POINT (714048.1464242833 3169422.2162054293),20.0,20.0,3.0,3255090.0,68691.0,0.08130081300813008,0.08130081300813008,0.3333333333333333,0.4855712502032481,0.012526581441927311
54924,502,31056642,,,secondary,0,0,0,0,0,27462,POINT (715589.6505848188 3169422.3473582845),0.0,0.0,3.0,3368254.0,16131.0,0.0,0.0,0.3333333333333333,0.502452253480577,0.0029416704552230927
54926,13,23133486,,,tertiary,1,0,0,0,0,27463,POINT (716924.9565278562 3169422.7311214525),11.0,11.0,3.0,3558610.0,436555.0,0.044715447154471545,0.044715447154471545,0.3333333333333333,0.5308482120880776,0.07961074611492884
54927,1788,76733234,,,residential,0,0,0,0,0,27464,POINT (724310.4343044227 3169423.772200763),7.0,7.0,3.0,4165569.0,16131.0,0.028455284552845527,0.028455284552845527,0.3333333333333333,0.6213900528519622,0.0029416704552230927
54929,9624,165072617,,,residential,0,0,0,0,0,27465,POINT (701468.1599041596 3169425.514101688),1.0,1.0,3.0,3266284.0,16131.0,0.0040650406504065045,0.0040650406504065045,0.3333333333333333,0.48724109176669955,0.0029416704552230927
54934,7420,80499765,,,footway,0,0,0,0,0,27467,POINT (717061.7456947193 3169425.637863068),17.0,17.0,4.0,3484656.0,16131.0,0.06910569105691057,0.06910569105691057,0.4444444444444444,0.5198162786430636,0.0029416704552230927
54940,184,24577483,Radial Road 6,,tertiary,1,0,0,0,0,27470,POINT (717196.9594473271 3169426.476925783),20.0,19.0,4.0,3475097.0,16131.0,0.08130081300813008,0.07723577235772358,0.4444444444444444,0.5183903347887637,0.0029416704552230927
54943,8619,125439728,,,service,0,0,0,0,0,27472,POINT (716434.2242191555 3169424.6159742232),0.0,0.0,1.0,3835728.0,16131.0,0.0,0.0,0.1111111111111111,0.5721867107820688,0.0029416704552230927
54944,8619,125439728,,,service,0,0,0,0,0,27472,POINT (716382.2298145983 3169426.524268139),0.0,0.0,3.0,3783154.0,16131.0,0.0,0.0,0.3333333333333333,0.5643440941698751,0.0029416704552230927
54946,13,23133486,,,tertiary,1,0,0,0,0,27473,POINT (716931.0869108643 3169426.559067661),11.0,11.0,3.0,3596425.0,16131.0,0.044715447154471545,0.044715447154471545,0.3333333333333333,0.5364891857098318,0.0029416704552230927
54949,3019,77643464,,,tertiary,0,0,0,0,0,27475,POINT (701533.6167651471 3169427.918083746),2.0,2.0,3.0,3281134.0,16131.0,0.008130081300813009,0.008130081300813009,0.3333333333333333,0.4894563094920215,0.0029416704552230927
54951,502,31056642,,,secondary,0,0,0,0,0,27476,POINT (715618.129756568 3169428.405284779),1.0,1.0,3.0,3334831.0,16131.0,0.0040650406504065045,0.0040650406504065045,0.3333333333333333,0.4974664472830392,0.0029416704552230927
54954,8619,125439728,,,service,0,0,0,0,0,27477,POINT (716330.0007716268 3169428.4284464605),0.0,0.0,3.0,3730584.0,16131.0,0.0,0.0,0.3333333333333333,0.5565020742493246,0.0029416704552230927
54956,502,31056642,,,secondary,0,0,0,0,0,27478,POINT (715604.5640849983 3169428.87554539),1.0,1.0,3.0,3367636.0,16131.0,0.0040650406504065045,0.0040650406504065045,0.3333333333333333,0.5023600646217049,0.0029416704552230927
54959,1866,76734532,,,residential,0,0,0,0,0,27480,POINT (724375.7642314946 3169429.628081247),0.0,0.0,3.0,4217636.0,16131.0,0.0,0.0,0.3333333333333333,0.6291570387983824,0.0029416704552230927
54963,1876,76734555,,,residential,0,0,0,0,0,27482,POINT (724534.0387768885 3169429.642186174),0.0,0.0,3.0,4138470.0,16131.0,0.0,0.0,0.3333333333333333,0.617347616142299,0.0029416704552230927
54967,9382,164683612,,,steps,0,0,0,0,0,27484,POINT (716913.0773915695 3169430.8700544722),0.0,0.0,2.0,3611218.0,751901.0,0.0,0.0,0.2222222222222222,0.5386959005792384,0.13711765897667216
54970,13,23133486,,,tertiary,1,0,0,0,0,27485,POINT (716939.473875504 3169431.071962798),11.0,11.0,3.0,3615564.0,436555.0,0.044715447154471545,0.044715447154471545,0.3333333333333333,0.5393442060495582,0.07961074611492884
54971,1651,76702766,,,residential,0,0,0,0,0,27486,POINT (726868.5100441203 3169435.2058344875),0.0,0.0,1.0,4576598.0,16131.0,0.0,0.0,0.1111111111111111,0.6827044452035688,0.0029416704552230927
54973,1788,76733234,,,residential,0,0,0,0,0,27487,POINT (724292.4841057854 3169436.0007372983),7.0,7.0,3.0,4217993.0,16131.0,0.028455284552845527,0.028455284552845527,0.3333333333333333,0.6292102935275365,0.0029416704552230927
54976,8619,125439728,,,service,0,0,0,0,0,27488,POINT (716200.4798103813 3169436.0974889174),0.0,0.0,3.0,3678022.0,16131.0,0.0,0.0,0.3333333333333333,0.5486612477120605,0.0029416704552230927
54977,23152,243348153,,,tertiary,0,0,0,0,0,27489,POINT (708044.5284249308 3169436.1798149757),6.0,6.0,2.0,3296924.0,16131.0,0.024390243902439025,0.024390243902439025,0.2222222222222222,0.4918117497534918,0.0029416704552230927
54979,22923,235249153,,,residential,0,0,0,0,0,27490,POINT (712805.0851156143 3169436.5679871384),0.0,0.0,3.0,3594929.0,16131.0,0.0,0.0,0.3333333333333333,0.5362660230352809,0.0029416704552230927
54983,1864,76734529,,,residential,0,0,0,0,0,27492,POINT (724488.8485266622 3169437.1114956196),0.0,0.0,4.0,4227300.0,16131.0,0.0,0.0,0.4444444444444444,0.6305986458083158,0.0029416704552230927
54987,14,23133600,,,residential,1,0,0,0,0,27494,POINT (716789.0035997257 3169438.545066297),32.0,32.0,4.0,3401101.0,16131.0,0.13008130081300814,0.13008130081300814,0.4444444444444444,0.5073521360814961,0.0029416704552230927
54992,1661,76702778,,,residential,0,0,0,0,0,27496,POINT (726674.3880292187 3169439.3209529407),0.0,0.0,3.0,4397977.0,16131.0,0.0,0.0,0.3333333333333333,0.6560590307042602,0.0029416704552230927
54995,1875,76734552,,,residential,0,0,0,0,0,27498,POINT (724325.6093625017 3169439.408639796),0.0,0.0,1.0,4218143.0,16131.0,0.0,0.0,0.1111111111111111,0.629232669464156,0.0029416704552230927
54998,13,23133486,,,tertiary,1,0,0,0,0,27499,POINT (716962.8167196102 3169439.798470907),11.0,11.0,3.0,3563067.0,751901.0,0.044715447154471545,0.044715447154471545,0.3333333333333333,0.5315130757514959,0.13711765897667216
55000,1833,76733282,,,residential,1,0,0,0,0,27500,POINT (724706.4930593316 3169440.57516402),0.0,0.0,3.0,4220632.0,16131.0,0.0,0.0,0.3333333333333333,0.6296039608391275,0.0029416704552230927
55002,8619,125439728,,,service,0,0,0,0,0,27501,POINT (716111.7336184727 3169441.351373609),0.0,0.0,3.0,3625466.0,16131.0,0.0,0.0,0.3333333333333333,0.5408213162122611,0.0029416704552230927
55004,8626,125439758,,,service,0,0,0,0,0,27502,POINT (716060.8341681957 3169441.718099043),0.0,0.0,3.0,3572911.0,16131.0,0.0,0.0,0.3333333333333333,0.5329815338853725,0.0029416704552230927
55005,13,23133486,,,tertiary,1,0,0,0,0,27503,POINT (717018.0193995656 3169442.121026093),17.0,17.0,3.0,3510542.0,331489.0,0.06910569105691057,0.06910569105691057,0.3333333333333333,0.5236777686119312,0.06045077165280812
55007,532,31430332,,,tertiary,0,0,0,0,0,27504,POINT (704437.9131818553 3169443.1328416485),1.0,1.0,3.0,3296640.0,16131.0,0.0040650406504065045,0.0040650406504065045,0.3333333333333333,0.4917693846468257,0.0029416704552230927
55012,1820,76733269,,,residential,0,0,0,0,0,27506,POINT (725384.8334062696 3169444.3402673695),0.0,0.0,4.0,3957872.0,16131.0,0.0,0.0,0.4444444444444444,0.5904072867983465,0.0029416704552230927
55015,8627,125442273,,,service,0,0,0,0,0,27508,POINT (716878.1238177447 3169417.4046391062),0.0,0.0,1.0,3663738.0,436555.0,0.0,0.0,0.1111111111111111,0.5465304618542491,0.07961074611492884
55016,8627,125442273,,,service,0,0,0,0,0,27508,POINT (716912.2531248359 3169445.2344433405),0.0,0.0,3.0,3611164.0,436555.0,0.0,0.0,0.3333333333333333,0.5386878452420554,0.07961074611492884
55020,9338,163794641,,,service,0,0,0,0,0,27510,POINT (719079.868152908 3169445.7158352453),2.0,0.0,3.0,3462898.0,16131.0,0.008130081300813009,0.0,0.3333333333333333,0.5165705744499622,0.0029416704552230927
55022,22939,235249169,,,residential,0,0,0,0,0,27511,POINT (712892.5446102861 3169446.421063287),0.0,0.0,4.0,3635275.0,16131.0,0.0,0.0,0.4444444444444444,0.54228455329426,0.0029416704552230927
55026,1820,76733269,,,residential,0,0,0,0,0,27513,POINT (725392.0165052321 3169447.2285658773),2.0,2.0,3.0,3926398.0,16131.0,0.008130081300813009,0.008130081300813009,0.3333333333333333,0.5857122186039504,0.0029416704552230927
55029,1667,76702785,,,residential,0,0,0,0,0,27515,POINT (726669.0205376055 3169447.2331807073),0.0,0.0,3.0,4373273.0,16131.0,0.0,0.0,0.3333333333333333,0.6523738631159536,0.0029416704552230927
55031,1876,76734555,,,residential,0,0,0,0,0,27516,POINT (724545.769514787 3169447.3526205476),0.0,0.0,3.0,4190992.0,16131.0,0.0,0.0,0.3333333333333333,0.6251824757631314,0.0029416704552230927
55037,1788,76733234,,,residential,0,0,0,0,0,27519,POINT (724269.318179545 3169448.328742018),7.0,7.0,3.0,4270332.0,16131.0,0.028455284552845527,0.028455284552845527,0.3333333333333333,0.6370178545056931,0.0029416704552230927
55040,242,24584373,Bangla Sahib Road,,unclassified,0,0,0,0,0,27520,POINT (715945.178279521 3169449.158569731),0.0,0.0,3.0,3520361.0,16131.0,0.0,0.0,0.3333333333333333,0.525142497423038,0.0029416704552230927
55046,23291,253307769,,,service,0,0,0,0,0,27523,POINT (715867.4651637636 3169452.334365079),0.0,0.0,3.0,3531049.0,16131.0,0.0,0.0,0.3333333333333333,0.5267368574936266,0.0029416704552230927
55047,9374,164683604,,,steps,0,0,0,0,0,27524,POINT (716939.8619630877 3169447.044291958),0.0,0.0,2.0,3634026.0,751901.0,0.0,0.0,0.2222222222222222,0.5420982363286757,0.13711765897667216
55048,9374,164683604,,,steps,0,0,0,0,0,27524,POINT (716958.9690011675 3169452.6321516205),0.0,0.0,2.0,3615631.0,751901.0,0.0,0.0,0.2222222222222222,0.5393542006345816,0.13711765897667216
55051,23751,265927789,,,residential,0,0,0,0,0,27526,POINT (712986.0160527518 3169452.703668313),1.0,1.0,3.0,3641223.0,16131.0,0.0040650406504065045,0.0040650406504065045,0.3333333333333333,0.5431718337676751,0.0029416704552230927
55054,8627,125442273,,,service,0,0,0,0,0,27527,POINT (716926.869361449 3169452.9895019215),0.0,0.0,3.0,3633979.0,436555.0,0.0,0.0,0.3333333333333333,0.5420912252018683,0.07961074611492884
55057,1647,76702762,,,residential,0,0,0,0,0,27529,POINT (726266.9650823148 3169441.8561805133),0.0,0.0,1.0,4283292.0,16131.0,0.0,0.0,0.1111111111111111,0.6389511354296106,0.0029416704552230927
55058,1647,76702762,,,residential,0,0,0,0,0,27529,POINT (726293.4515641639 3169453.1685573887),0.0,0.0,2.0,4230718.0,16131.0,0.0,0.0,0.2222222222222222,0.6311085188174168,0.0029416704552230927
55059,7514,80926777,,,unclassified,0,0,0,0,0,27530,POINT (715509.8180826632 3169453.9905349575),2.0,2.0,3.0,3406181.0,16131.0,0.008130081300813009,0.008130081300813009,0.3333333333333333,0.5081099344683403,0.0029416704552230927
55063,1650,76702765,,,residential,0,0,0,0,0,27532,POINT (726514.4544109087 3169454.0920920502),0.0,0.0,1.0,4425868.0,16131.0,0.0,0.0,0.1111111111111111,0.660219612359274,0.0029416704552230927
55065,1856,76734516,,,residential,0,0,0,0,0,27533,POINT (724311.4068182269 3169454.6362026166),0.0,0.0,1.0,4270567.0,16131.0,0.0,0.0,0.1111111111111111,0.6370529101397303,0.0029416704552230927
55067,1788,76733234,,,residential,0,0,0,0,0,27534,POINT (724247.231178076 3169457.451048471),7.0,7.0,3.0,4321291.0,16131.0,0.028455284552845527,0.028455284552845527,0.3333333333333333,0.6446195568669512,0.0029416704552230927
55069,1861,76734522,,,residential,0,0,0,0,0,27535,POINT (724454.680565495 3169459.4614776857),0.0,0.0,3.0,4279830.0,16131.0,0.0,0.0,0.3333333333333333,0.6384346988124344,0.0029416704552230927
55072,23291,253307769,,,service,0,0,0,0,0,27536,POINT (715715.6218984984 3169460.12841866),0.0,0.0,3.0,3572953.0,16131.0,0.0,0.0,0.3333333333333333,0.532987799147626,0.0029416704552230927
55074,8627,125442273,,,service,0,0,0,0,0,27537,POINT (716950.234399532 3169461.572270548),0.0,0.0,1.0,3686553.0,436555.0,0.0,0.0,0.1111111111111111,0.5499338418140619,0.07961074611492884
55076,23291,253307769,,,service,0,0,0,0,0,27538,POINT (715680.5814386746 3169462.973752018),0.0,0.0,1.0,3625527.0,16131.0,0.0,0.0,0.1111111111111111,0.5408304157598197,0.0029416704552230927
55077,1640,76702393,,,residential,1,0,0,0,0,27539,POINT (727504.4170042537 3169464.6031027846),0.0,0.0,4.0,4541219.0,16131.0,0.0,0.0,0.4444444444444444,0.6774268567925139,0.0029416704552230927
55079,1635,76702353,,,residential,1,0,0,0,0,27540,POINT (727551.1457686182 3169370.7686129715),0.0,0.0,2.0,4593790.0,16131.0,0.0,0.0,0.2222222222222222,0.6852690258859752,0.0029416704552230927
55082,487,28773641,,,secondary,1,0,0,0,0,27541,POINT (704941.7372497134 3169465.3198732045),18.0,18.0,3.0,3331724.0,16131.0,0.07317073170731707,0.07317073170731707,0.3333333333333333,0.4970029670491957,0.0029416704552230927
55083,185,24577486,Radial Road 4,,tertiary,1,0,0,0,0,27542,POINT (716999.9693691097 3169465.988410674),6.0,6.0,3.0,3476322.0,173805.0,0.024390243902439025,0.024390243902439025,0.3333333333333333,0.518573071604489,0.03169530924741489
55086,9381,164683611,,,service,0,0,0,0,0,27543,POINT (717059.4087656476 3169448.754974),0.0,0.0,1.0,3528896.0,173805.0,0.0,0.0,0.1111111111111111,0.5264156882166826,0.03169530924741489
55087,1876,76734555,,,residential,0,0,0,0,0,27544,POINT (724558.4314503418 3169466.489080632),0.0,0.0,3.0,4243397.0,16131.0,0.0,0.0,0.3333333333333333,0.6329998821534004,0.0029416704552230927
55091,1788,76733234,,,residential,0,0,0,0,0,27546,POINT (724219.8313045166 3169467.147754872),7.0,7.0,3.0,4373661.0,16131.0,0.028455284552845527,0.028455284552845527,0.3333333333333333,0.6524317422053425,0.0029416704552230927
55094,9161,154356517,Kotla Road,,residential,0,0,0,0,0,27547,POINT (718193.9579093475 3169467.6515195854),0.0,0.0,2.0,3500221.0,16131.0,0.0,0.0,0.2222222222222222,0.5221381549996047,0.0029416704552230927
