Node,Farness_weighted
135959,16131
136039,16131
56845,16131
128515,16131
74889,16131
74890,16131
137979,16131
35828,16131
136029,16131
136109,16131
90295,16131
80775,16131
33193,16131
128949,16131
129479,16131
129624,16131
135451,16131
137837,16131
136111,16131
73677,16131
131235,16131
133971,16131
128275,16131
60429,16131
61072,16131
61091,16131
80842,16131
81526,16131
112674,16131
118435,16131
118454,16131
136183,16131
137724,16131
137790,16131
124233,16131
98982,16131
55832,226376
132167,16131
137632,16131
137725,16131
85386,16131
85385,16131
131541,16131
13114,16131
55773,173847
131081,16131
108154,16131
110475,16131
112907,16131
72639,16131
73275,16131
137631,16131
137633,16131
98879,16131
129855,16131
118745,16131
105597,16131
128781,16131
34914,16131
128131,16131
74828,16131
74827,16131
26142,68705
507,0
508,0
73872,16131
75773,16131
76644,16131
17242,16131
17667,16131
129301,16131
94827,16131
95299,16131
57218,16131
56961,16131
55842,121274
13166,278961
15873,1225185
89719,16131
57089,16131
57656,16131
36683,16131
36639,16131
60840,16131
127911,16131
16669,16131
32111,16131
34885,16131
128573,16131
72579,16131
130837,16131
127175,16131
126193,16131
73646,16131
73645,16131
125249,16131
136523,16131
71787,16131
71720,16131
72400,16131
93099,16131
35246,16131
74946,16131
65815,16131
80844,16131
81149,16131
55912,16131
134950,16131
134770,16131
73807,16131
128457,16131
91985,16131
91805,16131
55803,16131
70775,16131
71205,16131
135500,68705
135824,16131
95995,16131
132373,16131
94003,16131
74871,16131
131345,16131
131971,16131
53890,121187
128197,16131
55601,16131
55865,16131
73763,16131
74136,16131
129121,16131
107205,16131
72494,16131
73222,16131
77012,16131
76759,16131
128993,16131
128657,16131
136375,16131
91274,16131
92210,16131
128437,16131
104921,16131
55425,16131
125837,16131
126889,16131
65394,16131
56016,16131
116853,16131
119155,16131
125478,16131
127747,16131
108200,16131
131921,16131
95902,16131
74084,16131
74302,16131
131841,16131
60637,16131
18021,16131
18843,16131
107893,16131
110098,16131
74698,16131
73705,16131
74751,16131
76656,16131
77721,16131
77309,16131
78581,16131
129985,16131
131443,16131
60554,16131
135547,16131
72383,16131
123839,16131
125379,16131
128691,16131
119968,16131
119804,16131
57594,16131
54029,68683
55977,16131
95901,16131
96590,16131
91912,16131
92832,16131
85511,16131
119898,16131
120449,16131
72089,16131
71936,16131
74251,16131
119803,16131
73673,16131
74043,16131
123781,16131
123782,16131
72238,16131
136083,16131
136084,16131
137635,16131
137786,16131
72630,16131
70739,16131
71183,16131
137730,16131
134322,16131
135042,16131
137583,16131
91066,16131
91065,16131
16575,16131
35638,16131
36408,16131
89674,16131
119705,16131
119706,16131
126485,16131
72444,16131
72832,16131
127377,16131
128231,16131
73627,16131
74464,16131
24927,16131
25821,16131
123576,16131
122614,16131
80984,16131
80983,16131
100233,16131
16134,1225185
74217,16131
74629,16131
128405,16131
112954,16131
65814,16131
114250,16131
107605,16131
108697,16131
116784,16131
74625,16131
76521,16131
87490,16131
89342,16131
123575,16131
72678,16131
73048,16131
91562,16131
92299,16131
92403,16131
92992,16131
132551,16131
120403,16131
121299,16131
123476,16131
124698,16131
91087,16131
73484,16131
74116,16131
136527,16131
82638,16131
83709,16131
104643,16131
106591,16131
80986,16131
81077,16131
135479,16131
96591,16131
97334,16131
137442,16131
137428,16131
893,16131
894,16131
86099,16131
24273,16131
74539,16131
135228,16131
119763,16131
120375,16131
72872,16131
123373,16131
93071,16131
94763,16131
135687,16131
135955,16131
120223,16131
121245,16131
74556,16131
135361,16131
128755,16131
130195,16131
127957,16131
127119,16131
82054,16131
83017,16131
122613,16131
92080,16131
127160,16131
119194,16131
119193,16131
136446,16131
84523,16131
136381,16131
107365,16131
108396,16131
119303,16131
71308,16131
82217,16131
77095,16131
111782,16131
114515,16131
74241,16131
76881,16131
71722,16131
125685,16131
70680,16131
71133,16131
104441,16131
105516,16131
71698,16131
134774,16131
91090,16131
91787,16131
122723,16131
78364,16131
123168,16131
137425,16131
137532,16131
119645,16131
119481,16131
106873,16131
106874,16131
2461,278881
1941,278881
120049,16131
120648,16131
123478,16131
73682,16131
90229,16131
92017,16131
84564,16131
137584,16131
96516,16131
98146,16131
137337,16131
137577,16131
80572,16131
59336,16131
74276,16131
123167,16131
15875,1225185
72036,16131
90468,16131
118276,16131
118075,16131
125358,16131
127043,16131
128471,16131
129377,16131
127595,16131
109217,16131
895,16131
73432,16131
73224,16131
123740,16131
118510,16131
118077,16131
118684,16131
123554,16131
123527,16131
61127,16131
84097,16131
73374,16131
73848,16131
80571,16131
80644,16131
109709,16131
109710,16131
93742,16131
95509,16131
135239,16131
72242,16131
56756,16131
60616,16131
119482,16131
104139,16131
105200,16131
90934,16131
119764,16131
24409,16131
60731,16131
110698,16131
115658,16131
133970,16131
81131,16131
82485,16131
72472,16131
136306,16131
73570,16131
74088,16131
92121,16131
118686,16131
118583,16131
77089,16131
136216,16131
136141,16131
136201,16131
136146,16131
115742,16131
117459,16131
136107,16131
120269,16131
121020,16131
117681,16131
117822,16131
136088,16131
136871,16131
136809,16131
136873,16131
136999,16131
136031,16131
129861,16131
135953,16131
137379,16131
137416,16131
137433,16131
77611,16131
129379,16131
72684,16131
73082,16131
135030,16131
128161,16131
91790,16131
92163,16131
73692,16131
68934,16131
60828,16131
109437,16131
109438,16131
61830,16131
61879,16131
102164,16131
125572,16131
97920,16131
98932,16131
81330,16131
88722,16131
57315,16131
119851,16131
123619,16131
87919,16131
87920,16131
87922,16131
87962,16131
18342,16131
84788,16131
60733,16131
102067,16131
103883,16131
105917,16131
61376,16131
61375,16131
94234,16131
96211,16131
73084,16131
73974,16131
135049,16131
135601,16131
54030,121238
117682,16131
106497,16131
106498,16131
80970,16131
71201,16131
124450,16131
126584,16131
53889,173743
71233,16131
71414,16131
74482,16131
74364,16131
106725,16131
120116,16131
123713,16131
109425,16131
71407,16131
127864,16131
92027,16131
93132,16131
137598,16131
118563,16131
118457,16131
33123,16131
35237,16131
60730,16131
137465,16131
92101,16131
35482,16131
35642,16131
129864,16131
143520,16131
120046,16131
126001,16131
126002,16131
108529,16131
97654,16131
98649,16131
142668,16131
119220,16131
142457,16131
136370,16131
136811,16131
127261,16131
119165,16131
119139,16131
134399,16131
74040,16131
76549,16131
77949,16131
117387,16131
117669,16131
118806,16131
97332,16131
124598,16131
124597,16131
120047,16131
69180,16131
69132,16131
69581,16131
24943,16131
100378,16131
114588,16131
106238,16131
106237,16131
85848,16131
85847,16131
135653,16131
116932,16131
117514,16131
70551,16131
71107,16131
18500,16131
74206,16131
118615,16131
103661,16131
104576,16131
900,16131
53552,226224
127172,16131
127785,16131
137091,16131
137092,16131
60792,16131
17241,16131
102613,16131
137079,16131
137239,16131
94804,16131
125639,16131
124305,16131
124735,16131
121370,16131
119020,16131
121838,16131
1151,226419
53579,173786
69407,16131
69352,16131
23744,16131
35458,16131
61947,16131
127171,16131
127451,16131
116576,16131
116934,16131
117102,16131
98418,16131
60636,16131
83167,16131
107254,16131
135944,16131
145639,16131
108901,16131
108902,16131
118769,16131
118682,16131
117771,16131
73642,16131
69560,16131
69510,16131
35381,16131
35405,16131
53366,278705
129340,16131
91201,16131
133786,16131
71186,16131
136256,16131
118681,16131
99115,16131
124306,16131
94056,16131
125892,16131
69668,16131
69638,16131
136163,16131
136247,16131
912,16131
949,16131
117597,16131
117995,16131
63856,16131
90580,16131
124182,16131
71612,16131
71611,16131
136170,16131
136144,16131
136117,16131
136082,16131
133394,16131
131374,16131
132646,16131
53439,226296
103373,16131
104384,16131
136035,16131
128373,16131
116873,16131
65789,16131
4642,68621
23502,16131
35664,121279
151039,16131
136963,16131
136947,16131
116310,16131
113504,16131
115599,16131
134777,16131
73944,16131
135377,16131
51992,226201
53367,278705
98082,16131
13113,16131
35672,16131
106977,16131
145629,16131
118808,16131
84221,16131
81396,16131
134706,16131
93401,16131
92689,16131
86923,16131
84245,16131
86965,16131
88675,16131
53440,278866
52026,226296
131373,16131
93295,16131
67371,16131
992,16131
98784,16131
99627,16131
69606,16131
70090,16131
87477,16131
70086,16131
70293,16131
35649,16131
15248,16131
14570,16131
60866,16131
4644,68621
111944,16131
61499,16131
125640,16131
117598,16131
117765,16131
103097,16131
104130,16131
137638,16131
73853,16131
35411,16131
134120,16131
73350,16131
73349,16131
85549,16131
87093,16131
58979,16131
94416,16131
70538,16131
108755,16131
139412,16131
73714,16131
117267,16131
112150,16131
112502,16131
68904,226419
1198,16131
76095,16131
76096,16131
35467,16131
116876,16131
128375,16131
129099,16131
100047,16131
101042,16131
116621,16131
116551,16131
70085,16131
70083,16131
35595,16131
36387,16131
105606,68695
105605,68695
61949,16131
62029,16131
73144,16131
17243,16131
71613,16131
90921,16131
116309,16131
99182,16131
93567,16131
69133,16131
134701,16131
117917,16131
98596,16131
90999,16131
108237,16131
108238,16131
69354,16131
137340,16131
137080,16131
117732,16131
107617,16131
69511,16131
66915,0
66916,0
90410,16131
89816,16131
35479,16131
35534,16131
76288,16131
69568,16131
116554,16131
116847,16131
125810,16131
70079,16131
126033,16131
71403,16131
72122,16131
72124,16131
73154,16131
70080,16131
71180,16131
70074,16131
104703,16131
81160,16131
124998,16131
65980,16131
132548,16131
134534,16131
85483,16131
85591,16131
125899,16131
126945,16131
91202,16131
81062,16131
99770,16131
100739,16131
105266,121259
105265,121259
116977,16131
95876,16131
117021,16131
81168,16131
84407,16131
65985,16131
66115,16131
101956,16131
129623,16131
85885,16131
98143,16131
99566,16131
92799,16131
89357,16131
70073,16131
70067,16131
70206,16131
991,16131
70208,16131
70410,16131
70401,16131
70896,16131
115933,16131
73149,16131
107981,16131
107982,16131
129498,16131
137168,16131
70889,16131
90454,16131
72126,16131
71151,16131
72128,16131
137117,16131
137118,16131
92801,16131
136280,16131
18903,16131
35548,16131
106385,68695
15823,16131
22149,16131
109737,16131
116850,16131
134652,16131
125900,16131
125931,16131
129497,16131
131352,16131
126947,16131
127279,16131
119496,16131
122429,16131
12238,16131
136273,16131
136174,16131
136152,16131
136121,16131
136056,16131
136094,16131
136058,16131
136043,16131
118396,16131
62032,16131
62067,16131
126316,16131
131295,16131
94463,16131
93959,16131
12276,16131
100456,16131
104992,68695
104991,68695
102218,16131
114674,16131
115713,16131
93455,16131
97022,16131
98762,16131
115980,16131
115979,16131
116017,16131
116218,16131
71908,16131
71905,16131
116276,16131
109221,16131
110725,16131
131562,16131
70399,16131
102149,16131
102504,16131
70881,16131
73159,16131
72905,16131
73161,16131
72923,16131
72132,16131
70037,16131
69567,16131
68878,16131
69383,226419
115457,16131
73513,16131
73257,16131
73357,16131
73259,16131
73151,16131
106105,121259
93457,16131
78614,16131
81090,16131
102024,16131
106959,16131
106179,16131
116140,16131
76240,16131
100130,16131
94835,16131
94325,16131
88325,16131
90403,16131
94909,16131
96312,16131
111853,16131
113468,16131
111854,16131
84617,16131
85035,16131
81338,16131
100704,16131
116507,16131
116508,16131
70397,16131
72136,16131
72794,16131
70873,16131
78680,16131
133234,16131
101369,16131
102792,16131
116020,16131
116337,16131
126092,16131
62151,16131
106058,16131
116517,16131
134513,16131
36177,16131
37569,16131
73854,16131
74104,16131
46946,278705
66875,0
66876,0
136291,16131
137285,16131
136696,16131
136815,16131
136686,16131
136765,16131
97670,16131
99336,16131
83978,16131
83216,16131
84268,16131
70038,16131
70030,16131
136287,16131
72799,16131
105807,68695
72133,16131
46951,278866
94017,16131
70869,16131
71402,16131
70394,16131
72140,16131
116237,16131
118028,16131
92985,16131
94265,16131
95827,16131
111661,16131
111662,16131
69498,16131
69497,16131
72918,16131
117733,16131
83552,16131
114776,16131
115885,16131
73541,16131
112511,16131
61557,16131
99754,16131
70029,16131
70391,16131
70212,16131
70015,16131
46588,226201
74836,16131
73999,16131
107333,16131
74831,16131
116069,16131
94267,16131
78579,16131
71132,16131
72142,16131
72432,16131
70713,16131
70871,16131
71229,16131
70710,16131
94527,16131
14300,16131
14204,16131
136556,16131
90738,16131
70389,16131
108883,16131
110211,16131
110471,16131
110472,16131
72146,16131
111443,16131
73690,16131
87389,16131
86983,16131
90771,16131
91683,16131
72914,16131
73532,16131
74818,16131
75515,16131
98168,16131
78177,16131
106531,16131
12650,16131
14286,16131
133943,16131
135544,16131
116189,16131
75518,16131
76649,16131
89718,16131
88863,16131
94529,16131
94703,16131
78138,16131
59098,16131
14543,16131
68788,16131
69103,16131
102447,16131
104182,16131
76646,16131
69089,16131
69201,16131
137081,16131
69187,16131
69375,16131
137266,16131
61977,16131
62271,16131
69361,16131
90473,16131
69501,16131
69611,16131
69609,16131
89305,16131
81604,16131
112260,16131
72892,16131
73773,16131
94705,16131
66146,16131
66456,16131
70705,16131
137960,16131
138084,16131
70385,16131
73825,16131
82930,16131
82929,16131
89513,16131
90625,16131
71212,16131
71398,16131
90707,16131
72913,16131
137312,16131
70012,16131
102448,16131
72893,16131
73566,16131
48755,16131
52494,278864
115834,16131
59175,16131
59944,16131
99980,16131
94974,16131
96249,16131
100755,16131
101885,16131
94547,16131
97504,16131
108229,16131
111156,16131
82252,16131
82251,16131
108563,16131
109659,16131
137519,16131
137430,16131
137517,16131
80412,16131
78905,16131
80670,16131
89919,16131
90489,16131
90959,16131
71385,16131
149809,0
149759,0
134857,16131
134858,16131
70231,16131
70227,16131
66576,16131
137083,16131
136875,16131
136954,16131
72148,16131
61812,16131
62173,16131
73533,16131
98712,16131
6745,16131
6723,16131
70708,16131
70388,16131
86984,16131
88516,16131
69595,16131
70014,16131
126315,16131
102237,16131
115482,16131
115814,16131
115916,16131
137346,16131
115669,16131
85484,16131
115481,16131
112803,16131
70418,16131
137251,16131
95490,16131
96719,16131
61742,16131
61345,16131
113228,16131
113227,16131
74415,16131
74416,16131
74418,16131
131434,16131
74811,16131
25670,16131
26073,16131
136761,16131
66697,0
66698,0
91408,16131
92655,16131
93721,16131
93277,16131
69088,16131
69087,16131
60992,16131
97085,16131
109411,16131
84629,16131
85575,16131
131355,16131
145630,121275
110959,16131
71131,16131
130056,16131
71207,16131
137181,16131
76638,16131
77965,16131
93791,16131
114246,16131
90227,16131
91169,16131
145518,226411
130190,16131
132453,16131
93895,16131
93427,16131
126318,16131
128116,16131
62016,16131
134942,16131
135022,16131
71210,16131
71561,16131
96000,16131
80113,16131
80114,16131
136292,16131
115671,16131
101962,16131
103456,16131
115992,16131
94097,16131
93573,16131
84106,16131
84010,16131
103455,16131
112994,16131
112993,16131
70617,16131
70592,16131
92143,16131
88117,16131
99494,16131
35576,16131
35602,16131
24240,16131
24239,16131
24141,16131
83895,16131
99622,16131
101961,16131
107955,16131
110135,16131
114374,16131
7417,16131
7414,16131
26133,16131
27864,16131
62471,279001
90045,16131
90958,16131
120284,16131
110625,16131
110626,16131
24562,16131
97015,16131
114146,16131
113711,16131
6549,16131
6511,16131
135337,16131
6714,16131
71246,16131
37641,16131
40384,16131
137516,16131
137754,16131
137642,16131
104017,16131
105174,16131
25008,16131
96414,16131
97289,16131
120535,16131
122755,16131
92804,16131
25817,16131
36764,16131
7169,16131
29619,16131
7166,16131
7345,16131
136878,16131
36806,16131
40517,16131
137034,16131
133693,16131
134747,16131
138040,16131
138027,16131
7342,16131
88344,16131
92518,16131
66167,16131
66226,16131
93038,16131
22013,16131
22613,16131
